Timestamp,Hour,Day_of_Week,Is_Weekend,Route_No,Current_Stop,Weather,Buses_Available,Dwell_Time_Seconds,Passenger_Count,Crowding_Level
2023-03-22 16:59:00,16,Wednesday,0,5K,Hitech City,Clear,7,22,19,Low
2023-08-25 15:14:00,15,Friday,0,127K,Gachibowli,Clear,8,17,23,Low
2023-04-05 03:25:00,3,Wednesday,0,9X,Secunderabad Station,Rainy,6,10,29,Low
2023-08-05 19:49:00,19,Saturday,1,5K,LB Nagar,Clear,5,17,20,Low
2023-10-23 01:11:00,1,Monday,0,47L,Secunderabad Station,Clear,7,5,17,Low
2023-04-06 18:08:00,18,Thursday,0,47L,SR Nagar,Clear,9,34,36,Medium
2023-02-23 14:15:00,14,Thursday,0,10H,Hitech City,Overcast,8,6,21,Low
2023-08-03 11:57:00,11,Thursday,0,47L,Mehdipatnam,Overcast,4,122,93,High
2023-03-07 23:48:00,23,Tuesday,0,218,Charminar,Clear,3,20,16,Low
2023-12-20 22:26:00,22,Wednesday,0,5K,Charminar,Clear,7,9,17,Low
2023-04-09 19:52:00,19,Sunday,1,127K,Madhapur,Rainy,7,40,42,Medium
2023-12-08 06:50:00,6,Friday,0,47L,Mehdipatnam,Clear,8,20,18,Low
2023-03-06 05:33:00,5,Monday,0,10H,Gachibowli,Clear,5,19,19,Low
2023-03-28 21:49:00,21,Tuesday,0,10H,Charminar,Clear,3,54,31,Medium
2023-05-21 13:55:00,13,Sunday,1,47L,Uppal,Clear,6,5,10,Low
2023-04-24 18:34:00,18,Monday,0,218,Gachibowli,Clear,6,91,63,High
2023-07-07 18:43:00,18,Friday,0,10H,Mehdipatnam,Clear,4,68,69,High
2023-05-06 20:11:00,20,Saturday,1,127K,Mehdipatnam,Clear,10,35,49,Medium
2023-07-12 08:33:00,8,Wednesday,0,5K,Hitech City,Clear,8,160,56,High
2023-08-27 19:52:00,19,Sunday,1,9X,Madhapur,Clear,5,30,32,Medium
2023-09-13 17:32:00,17,Wednesday,0,218,Koti,Clear,3,89,84,High
2023-08-09 03:33:00,3,Wednesday,0,10H,Charminar,Clear,5,12,12,Low
2023-02-13 19:35:00,19,Monday,0,5K,Mehdipatnam,Clear,10,39,37,Medium
2023-03-23 20:46:00,20,Thursday,0,9X,Mehdipatnam,Overcast,6,54,50,Medium
2023-11-30 06:46:00,6,Thursday,0,47L,Uppal,Clear,5,22,11,Low
2023-07-18 09:51:00,9,Tuesday,0,47L,Secunderabad Station,Rainy,6,135,97,High
2023-01-25 12:12:00,12,Wednesday,0,127K,Secunderabad Station,Clear,6,8,26,Low
2023-02-21 22:53:00,22,Tuesday,0,9X,Mehdipatnam,Clear,4,20,17,Low
2023-01-07 20:45:00,20,Saturday,1,47L,Banjara Hills,Clear,6,15,12,Low
2023-05-09 17:38:00,17,Tuesday,0,47L,Gachibowli,Clear,11,113,95,High
2023-08-16 05:51:00,5,Wednesday,0,10H,Uppal,Rainy,6,11,20,Low
2023-10-21 07:41:00,7,Saturday,1,127K,Gachibowli,Clear,3,19,9,Low
2023-11-16 14:44:00,14,Thursday,0,5K,Jubilee Hills Checkpost,Clear,3,21,27,Low
2023-11-25 00:47:00,0,Saturday,1,47L,Koti,Rainy,3,19,18,Low
2023-08-11 18:27:00,18,Friday,0,218,Secunderabad Station,Clear,7,34,30,Medium
2023-02-01 04:20:00,4,Wednesday,0,218,Secunderabad Station,Clear,8,8,28,Low
2023-10-30 21:22:00,21,Monday,0,5K,Uppal,Clear,8,41,48,Medium
2023-10-06 12:27:00,12,Friday,0,9X,Banjara Hills,Clear,8,8,21,Low
2023-02-20 11:32:00,11,Monday,0,127K,Banjara Hills,Clear,11,46,51,Medium
2023-11-16 23:56:00,23,Thursday,0,10H,Hitech City,Clear,3,15,18,Low
2023-10-06 04:24:00,4,Friday,0,218,Ameerpet,Clear,8,8,17,Low
2023-02-02 05:23:00,5,Thursday,0,218,SR Nagar,Clear,10,16,12,Low
2023-08-05 16:23:00,16,Saturday,1,5K,Gachibowli,Rainy,10,14,7,Low
2023-02-11 13:51:00,13,Saturday,1,9X,Charminar,Rainy,5,18,5,Low
2023-12-02 03:24:00,3,Saturday,1,9X,Uppal,Overcast,7,22,23,Low
2023-12-08 13:42:00,13,Friday,0,5K,Hitech City,Overcast,6,10,19,Low
2023-01-23 08:14:00,8,Monday,0,218,Madhapur,Overcast,3,160,75,High
2023-06-05 06:03:00,6,Monday,0,127K,Ameerpet,Rainy,11,6,12,Low
2023-04-06 14:13:00,14,Thursday,0,218,LB Nagar,Clear,7,17,13,Low
2023-03-18 11:55:00,11,Saturday,1,9X,Gachibowli,Clear,4,47,42,Medium
2023-08-20 22:37:00,22,Sunday,1,10H,Ameerpet,Clear,4,18,16,Low
2023-08-05 13:02:00,13,Saturday,1,218,Uppal,Clear,9,7,13,Low
2023-12-15 08:08:00,8,Friday,0,127K,Charminar,Rainy,6,46,49,Medium
2023-03-30 17:55:00,17,Thursday,0,47L,Hitech City,Clear,3,146,78,High
2023-03-03 13:48:00,13,Friday,0,218,Madhapur,Clear,7,8,15,Low
2023-11-25 21:40:00,21,Saturday,1,5K,Koti,Clear,4,37,34,Medium
2023-10-31 04:11:00,4,Tuesday,0,47L,Ameerpet,Clear,9,12,23,Low
2023-06-09 19:47:00,19,Friday,0,5K,Koti,Clear,11,34,50,Medium
2023-12-19 15:40:00,15,Tuesday,0,5K,Mehdipatnam,Clear,3,17,22,Low
2023-07-08 03:14:00,3,Saturday,1,5K,Secunderabad Station,Clear,4,17,15,Low
2023-10-01 04:49:00,4,Sunday,1,218,Jubilee Hills Checkpost,Clear,8,21,15,Low
2023-09-09 16:55:00,16,Saturday,1,9X,Secunderabad Station,Clear,10,10,10,Low
2023-07-14 05:53:00,5,Friday,0,47L,LB Nagar,Clear,9,6,5,Low
2023-07-31 06:14:00,6,Monday,0,127K,Banjara Hills,Rainy,11,21,26,Low
2023-04-20 10:24:00,10,Thursday,0,9X,SR Nagar,Clear,4,50,50,Medium
2023-08-31 07:39:00,7,Thursday,0,218,Hitech City,Clear,11,10,13,Low
2023-07-22 03:17:00,3,Saturday,1,5K,Hitech City,Overcast,6,9,11,Low
2023-09-17 21:06:00,21,Sunday,1,127K,Charminar,Clear,5,9,10,Low
2023-10-17 17:36:00,17,Tuesday,0,47L,Madhapur,Clear,9,84,85,High
2023-03-19 02:32:00,2,Sunday,1,9X,Koti,Clear,7,13,27,Low
2023-05-24 17:00:00,17,Wednesday,0,10H,Uppal,Rainy,7,52,39,Medium
2023-07-31 15:08:00,15,Monday,0,9X,Koti,Clear,4,7,9,Low
2023-11-17 12:32:00,12,Friday,0,127K,Charminar,Clear,8,24,5,Low
2023-06-07 10:47:00,10,Wednesday,0,218,SR Nagar,Rainy,8,29,44,Medium
2023-02-21 07:09:00,7,Tuesday,0,47L,Uppal,Clear,6,11,29,Low
2023-05-21 13:36:00,13,Sunday,1,127K,Uppal,Rainy,7,16,9,Low
2023-10-13 08:45:00,8,Friday,0,5K,LB Nagar,Clear,9,56,49,Medium
2023-08-11 17:01:00,17,Friday,0,47L,Charminar,Clear,10,34,35,Medium
2023-07-14 05:27:00,5,Friday,0,9X,Ameerpet,Rainy,8,12,9,Low
2023-10-27 01:14:00,1,Friday,0,127K,SR Nagar,Clear,7,21,21,Low
2023-12-11 19:07:00,19,Monday,0,9X,Secunderabad Station,Rainy,5,160,58,High
2023-10-12 16:20:00,16,Thursday,0,9X,SR Nagar,Overcast,9,19,28,Low
2023-07-04 16:52:00,16,Tuesday,0,9X,Banjara Hills,Clear,10,13,25,Low
2023-03-23 00:16:00,0,Thursday,0,218,Mehdipatnam,Overcast,5,15,27,Low
2023-01-12 20:47:00,20,Thursday,0,9X,SR Nagar,Clear,7,37,31,Medium
2023-07-23 19:21:00,19,Sunday,1,5K,Koti,Rainy,4,141,94,High
2023-04-05 19:54:00,19,Wednesday,0,5K,Ameerpet,Clear,6,33,34,Medium
2023-12-04 07:57:00,7,Monday,0,47L,Mehdipatnam,Clear,6,14,8,Low
2023-05-07 09:44:00,9,Sunday,1,10H,Madhapur,Clear,10,29,54,Medium
2023-04-05 19:35:00,19,Wednesday,0,9X,Jubilee Hills Checkpost,Clear,5,46,51,Medium
2023-09-30 17:20:00,17,Saturday,1,9X,Banjara Hills,Clear,7,19,18,Low
2023-07-25 09:27:00,9,Tuesday,0,127K,Koti,Overcast,7,26,33,Medium
2023-11-11 03:32:00,3,Saturday,1,218,LB Nagar,Rainy,4,24,12,Low
2023-01-25 17:54:00,17,Wednesday,0,10H,Mehdipatnam,Clear,11,48,32,Medium
2023-09-19 15:02:00,15,Tuesday,0,47L,Uppal,Clear,6,18,18,Low
2023-08-05 07:18:00,7,Saturday,1,10H,Ameerpet,Rainy,11,9,22,Low
2023-11-26 01:46:00,1,Sunday,1,9X,Secunderabad Station,Clear,11,10,27,Low
2023-08-07 16:45:00,16,Monday,0,127K,SR Nagar,Clear,4,19,16,Low
2023-05-14 16:32:00,16,Sunday,1,218,SR Nagar,Clear,11,8,19,Low
2023-05-13 22:20:00,22,Saturday,1,47L,LB Nagar,Clear,11,14,24,Low
2023-12-14 19:24:00,19,Thursday,0,10H,Koti,Clear,4,87,95,High
2023-05-22 02:36:00,2,Monday,0,47L,Charminar,Rainy,8,23,6,Low
2023-05-19 19:59:00,19,Friday,0,9X,Ameerpet,Clear,11,33,30,Medium
2023-10-16 15:28:00,15,Monday,0,47L,Hitech City,Clear,6,14,19,Low
2023-06-28 16:44:00,16,Wednesday,0,127K,LB Nagar,Overcast,4,8,27,Low
2023-10-27 00:39:00,0,Friday,0,47L,Jubilee Hills Checkpost,Clear,9,8,19,Low
2023-09-19 02:00:00,2,Tuesday,0,5K,SR Nagar,Clear,11,10,12,Low
2023-11-25 01:26:00,1,Saturday,1,127K,Koti,Clear,8,12,7,Low
2023-05-08 18:05:00,18,Monday,0,10H,Madhapur,Clear,6,139,88,High
2023-04-26 21:32:00,21,Wednesday,0,218,Secunderabad Station,Clear,3,131,58,High
2023-04-04 15:12:00,15,Tuesday,0,218,Madhapur,Clear,6,20,22,Low
2023-04-17 10:22:00,10,Monday,0,9X,Mehdipatnam,Clear,5,25,41,Medium
2023-02-16 19:31:00,19,Thursday,0,9X,Charminar,Clear,9,43,47,Medium
2023-07-18 06:41:00,6,Tuesday,0,5K,SR Nagar,Clear,7,22,25,Low
2023-11-02 12:33:00,12,Thursday,0,10H,Mehdipatnam,Rainy,5,21,14,Low
2023-01-27 12:51:00,12,Friday,0,218,Secunderabad Station,Clear,4,21,25,Low
2023-05-29 14:21:00,14,Monday,0,218,Ameerpet,Clear,4,16,12,Low
2023-07-04 15:28:00,15,Tuesday,0,218,SR Nagar,Overcast,7,16,29,Low
2023-07-19 09:39:00,9,Wednesday,0,218,Mehdipatnam,Clear,10,30,47,Medium
2023-01-08 09:31:00,9,Sunday,1,47L,Charminar,Clear,10,11,21,Low
2023-03-10 21:59:00,21,Friday,0,10H,Gachibowli,Clear,7,131,60,High
2023-10-31 21:45:00,21,Tuesday,0,127K,Gachibowli,Rainy,4,62,68,High
2023-04-18 21:38:00,21,Tuesday,0,127K,LB Nagar,Clear,6,45,34,Medium
2023-04-15 06:38:00,6,Saturday,1,5K,LB Nagar,Clear,9,12,12,Low
2023-10-11 01:12:00,1,Wednesday,0,47L,Koti,Clear,8,15,12,Low
2023-08-13 15:34:00,15,Sunday,1,218,LB Nagar,Clear,9,24,22,Low
2023-08-20 15:29:00,15,Sunday,1,218,Banjara Hills,Rainy,7,22,13,Low
2023-12-11 20:14:00,20,Monday,0,9X,Jubilee Hills Checkpost,Clear,4,40,43,Medium
2023-10-26 12:12:00,12,Thursday,0,9X,LB Nagar,Clear,10,17,18,Low
2023-11-05 22:25:00,22,Sunday,1,5K,SR Nagar,Overcast,4,13,24,Low
2023-10-25 02:26:00,2,Wednesday,0,218,Jubilee Hills Checkpost,Clear,10,23,18,Low
2023-06-27 17:48:00,17,Tuesday,0,5K,LB Nagar,Clear,9,27,46,Medium
2023-12-29 03:21:00,3,Friday,0,47L,Madhapur,Clear,5,20,6,Low
2023-11-24 06:09:00,6,Friday,0,127K,Banjara Hills,Rainy,6,16,18,Low
2023-02-14 14:00:00,14,Tuesday,0,218,Banjara Hills,Rainy,9,19,26,Low
2023-03-15 12:08:00,12,Wednesday,0,10H,Uppal,Overcast,6,8,25,Low
2023-03-15 15:02:00,15,Wednesday,0,47L,Jubilee Hills Checkpost,Clear,11,11,16,Low
2023-10-14 15:15:00,15,Saturday,1,218,Ameerpet,Clear,9,15,27,Low
2023-02-13 02:28:00,2,Monday,0,10H,Koti,Clear,3,9,29,Low
2023-11-23 18:09:00,18,Thursday,0,9X,Secunderabad Station,Rainy,3,136,70,High
2023-04-23 02:45:00,2,Sunday,1,5K,Jubilee Hills Checkpost,Clear,6,15,26,Low
2023-04-06 05:03:00,5,Thursday,0,9X,Mehdipatnam,Clear,11,9,10,Low
2023-06-05 23:25:00,23,Monday,0,127K,Uppal,Rainy,6,12,22,Low
2023-05-22 00:07:00,0,Monday,0,9X,Madhapur,Clear,7,21,11,Low
2023-06-23 10:48:00,10,Friday,0,218,Gachibowli,Clear,3,134,56,High
2023-03-07 14:35:00,14,Tuesday,0,10H,Banjara Hills,Rainy,4,23,17,Low
2023-12-21 10:10:00,10,Thursday,0,9X,Madhapur,Clear,6,109,62,High
2023-06-03 10:52:00,10,Saturday,1,218,LB Nagar,Clear,6,14,16,Low
2023-04-24 00:57:00,0,Monday,0,127K,Koti,Clear,8,9,5,Low
2023-05-26 02:24:00,2,Friday,0,10H,Banjara Hills,Clear,8,5,13,Low
2023-06-14 04:40:00,4,Wednesday,0,9X,Uppal,Clear,10,21,12,Low
2023-08-06 04:07:00,4,Sunday,1,5K,Mehdipatnam,Clear,11,21,13,Low
2023-01-06 04:21:00,4,Friday,0,5K,Jubilee Hills Checkpost,Clear,3,5,9,Low
2023-11-25 03:01:00,3,Saturday,1,10H,Madhapur,Overcast,3,5,17,Low
2023-04-14 04:26:00,4,Friday,0,5K,Uppal,Clear,8,13,18,Low
2023-09-24 05:55:00,5,Sunday,1,9X,Jubilee Hills Checkpost,Clear,6,8,8,Low
2023-12-10 04:18:00,4,Sunday,1,9X,SR Nagar,Clear,6,13,21,Low
2023-06-10 18:16:00,18,Saturday,1,10H,Koti,Rainy,3,169,95,High
2023-05-01 18:41:00,18,Monday,0,9X,SR Nagar,Clear,11,39,49,Medium
2023-08-08 18:16:00,18,Tuesday,0,218,Banjara Hills,Rainy,5,40,44,Medium
2023-08-18 17:34:00,17,Friday,0,127K,Secunderabad Station,Rainy,7,75,74,High
2023-02-27 03:19:00,3,Monday,0,5K,Gachibowli,Overcast,3,17,8,Low
2023-01-11 17:14:00,17,Wednesday,0,218,Koti,Rainy,10,137,56,High
2023-11-03 05:51:00,5,Friday,0,10H,SR Nagar,Clear,5,13,17,Low
2023-08-23 15:53:00,15,Wednesday,0,5K,LB Nagar,Rainy,3,13,8,Low
2023-08-17 08:21:00,8,Thursday,0,218,Charminar,Overcast,8,28,47,Medium
2023-02-28 00:35:00,0,Tuesday,0,9X,Secunderabad Station,Overcast,3,14,28,Low
2023-05-03 18:46:00,18,Wednesday,0,10H,Hitech City,Clear,5,158,96,High
2023-12-01 12:39:00,12,Friday,0,10H,LB Nagar,Clear,7,13,6,Low
2023-10-29 06:19:00,6,Sunday,1,5K,SR Nagar,Clear,6,23,18,Low
2023-11-23 08:04:00,8,Thursday,0,9X,Madhapur,Clear,9,107,56,High
2023-02-17 18:43:00,18,Friday,0,5K,Secunderabad Station,Rainy,8,139,55,High
2023-10-28 09:08:00,9,Saturday,1,47L,LB Nagar,Overcast,5,21,17,Low
2023-11-28 18:22:00,18,Tuesday,0,218,Secunderabad Station,Clear,10,42,35,Medium
2023-06-20 10:04:00,10,Tuesday,0,47L,Koti,Rainy,10,69,76,High
2023-07-30 02:03:00,2,Sunday,1,218,Banjara Hills,Clear,4,23,21,Low
2023-01-13 00:17:00,0,Friday,0,127K,Uppal,Clear,9,19,21,Low
2023-12-20 17:06:00,17,Wednesday,0,10H,Gachibowli,Clear,3,74,76,High
2023-03-25 11:54:00,11,Saturday,1,5K,Gachibowli,Clear,4,35,40,Medium
2023-05-05 00:10:00,0,Friday,0,127K,LB Nagar,Rainy,10,12,10,Low
2023-12-20 23:33:00,23,Wednesday,0,127K,LB Nagar,Clear,3,20,24,Low
2023-07-17 21:56:00,21,Monday,0,10H,Secunderabad Station,Clear,4,165,57,High
2023-08-26 01:43:00,1,Saturday,1,10H,Hitech City,Clear,3,13,18,Low
2023-10-01 17:05:00,17,Sunday,1,218,Madhapur,Clear,7,44,54,Medium
2023-12-22 06:43:00,6,Friday,0,47L,Hitech City,Overcast,9,6,10,Low
2023-12-19 08:05:00,8,Tuesday,0,9X,LB Nagar,Clear,8,46,46,Medium
2023-04-14 03:10:00,3,Friday,0,218,Secunderabad Station,Clear,8,20,7,Low
2023-05-05 17:07:00,17,Friday,0,9X,Ameerpet,Rainy,8,141,91,High
2023-10-30 12:33:00,12,Monday,0,127K,SR Nagar,Clear,10,20,19,Low
2023-09-08 14:50:00,14,Friday,0,9X,Gachibowli,Rainy,7,9,7,Low
2023-05-20 18:20:00,18,Saturday,1,47L,SR Nagar,Clear,9,5,27,Low
2023-10-26 22:02:00,22,Thursday,0,218,LB Nagar,Clear,5,23,12,Low
2023-05-22 02:39:00,2,Monday,0,10H,Koti,Overcast,11,14,11,Low
2023-09-19 15:54:00,15,Tuesday,0,47L,Mehdipatnam,Rainy,5,17,22,Low
2023-12-03 12:25:00,12,Sunday,1,47L,Secunderabad Station,Clear,8,15,14,Low
2023-11-25 09:30:00,9,Saturday,1,218,Gachibowli,Clear,5,26,52,Medium
2023-09-24 01:00:00,1,Sunday,1,10H,LB Nagar,Overcast,3,10,14,Low
2023-03-22 06:38:00,6,Wednesday,0,47L,Uppal,Clear,3,15,23,Low
2023-06-23 16:20:00,16,Friday,0,10H,Secunderabad Station,Clear,5,19,27,Low
2023-04-03 12:41:00,12,Monday,0,5K,Madhapur,Clear,6,13,5,Low
2023-04-17 08:04:00,8,Monday,0,5K,LB Nagar,Clear,4,36,31,Medium
2023-11-19 23:05:00,23,Sunday,1,5K,Secunderabad Station,Clear,11,8,5,Low
2023-05-23 07:23:00,7,Tuesday,0,9X,LB Nagar,Rainy,10,18,13,Low
2023-01-06 13:56:00,13,Friday,0,47L,Charminar,Clear,5,7,19,Low
2023-04-18 02:45:00,2,Tuesday,0,218,Mehdipatnam,Rainy,9,21,22,Low
2023-05-21 19:07:00,19,Sunday,1,218,Jubilee Hills Checkpost,Clear,6,17,22,Low
2023-07-19 15:56:00,15,Wednesday,0,9X,Jubilee Hills Checkpost,Clear,7,12,26,Low
2023-08-13 18:20:00,18,Sunday,1,218,Charminar,Clear,6,16,11,Low
2023-08-20 10:59:00,10,Sunday,1,5K,Hitech City,Clear,11,58,43,Medium
2023-02-11 07:40:00,7,Saturday,1,47L,Secunderabad Station,Clear,9,14,22,Low
2023-04-27 10:07:00,10,Thursday,0,218,Madhapur,Clear,6,82,73,High
2023-06-14 06:07:00,6,Wednesday,0,218,Banjara Hills,Rainy,10,13,9,Low
2023-10-30 09:57:00,9,Monday,0,127K,LB Nagar,Clear,4,25,38,Medium
2023-10-03 07:32:00,7,Tuesday,0,127K,Secunderabad Station,Clear,9,8,22,Low
2023-10-12 01:44:00,1,Thursday,0,127K,Uppal,Overcast,3,18,17,Low
2023-01-02 15:12:00,15,Monday,0,47L,Madhapur,Overcast,10,20,9,Low
2023-04-03 08:44:00,8,Monday,0,5K,Uppal,Clear,8,49,53,Medium
2023-08-31 08:20:00,8,Thursday,0,10H,Banjara Hills,Clear,7,42,51,Medium
2023-02-04 18:58:00,18,Saturday,1,5K,Charminar,Rainy,11,58,49,Medium
2023-09-17 22:33:00,22,Sunday,1,5K,Koti,Rainy,11,10,19,Low
2023-06-21 15:59:00,15,Wednesday,0,47L,Jubilee Hills Checkpost,Clear,5,7,28,Low
2023-03-29 13:00:00,13,Wednesday,0,47L,Jubilee Hills Checkpost,Clear,11,24,23,Low
2023-05-11 12:34:00,12,Thursday,0,127K,SR Nagar,Rainy,11,23,24,Low
2023-04-01 15:44:00,15,Saturday,1,218,LB Nagar,Overcast,4,17,15,Low
2023-12-31 07:48:00,7,Sunday,1,9X,Mehdipatnam,Rainy,7,21,13,Low
2023-11-21 11:23:00,11,Tuesday,0,9X,Charminar,Clear,4,38,50,Medium
2023-12-31 04:26:00,4,Sunday,1,10H,Secunderabad Station,Clear,3,15,26,Low
2023-10-01 07:34:00,7,Sunday,1,218,Charminar,Clear,9,20,20,Low
2023-11-22 07:46:00,7,Wednesday,0,10H,Secunderabad Station,Clear,6,15,15,Low
2023-04-19 23:51:00,23,Wednesday,0,127K,Hitech City,Clear,7,22,6,Low
2023-02-10 14:38:00,14,Friday,0,10H,Charminar,Clear,6,6,29,Low
2023-11-14 18:09:00,18,Tuesday,0,218,Koti,Clear,8,32,37,Medium
2023-04-11 05:55:00,5,Tuesday,0,218,Ameerpet,Clear,4,18,27,Low
2023-12-09 19:51:00,19,Saturday,1,9X,Mehdipatnam,Rainy,10,58,54,Medium
2023-05-04 13:12:00,13,Thursday,0,127K,Hitech City,Rainy,6,17,25,Low
2023-05-03 01:27:00,1,Wednesday,0,47L,Secunderabad Station,Overcast,10,14,9,Low
2023-06-14 02:01:00,2,Wednesday,0,10H,Mehdipatnam,Rainy,5,12,15,Low
2023-02-28 20:34:00,20,Tuesday,0,9X,Madhapur,Clear,7,130,97,High
2023-11-10 13:58:00,13,Friday,0,10H,Charminar,Clear,5,17,13,Low
2023-12-19 14:12:00,14,Tuesday,0,10H,SR Nagar,Clear,9,23,15,Low
2023-04-15 04:23:00,4,Saturday,1,47L,LB Nagar,Clear,5,19,9,Low
2023-02-25 19:48:00,19,Saturday,1,127K,Gachibowli,Overcast,10,26,38,Medium
2023-06-16 12:19:00,12,Friday,0,218,Madhapur,Clear,11,9,5,Low
2023-05-24 15:26:00,15,Wednesday,0,5K,Uppal,Clear,4,23,14,Low
2023-04-02 19:32:00,19,Sunday,1,10H,Jubilee Hills Checkpost,Clear,5,5,12,Low
2023-10-14 16:11:00,16,Saturday,1,5K,SR Nagar,Clear,9,11,23,Low
2023-04-21 16:20:00,16,Friday,0,127K,Gachibowli,Clear,7,22,20,Low
2023-02-01 02:29:00,2,Wednesday,0,5K,Koti,Clear,9,5,17,Low
2023-01-19 02:46:00,2,Thursday,0,10H,Charminar,Clear,4,5,28,Low
2023-07-13 18:03:00,18,Thursday,0,47L,Ameerpet,Clear,6,52,34,Medium
2023-03-05 06:08:00,6,Sunday,1,5K,Koti,Overcast,3,21,22,Low
2023-10-01 21:43:00,21,Sunday,1,127K,Secunderabad Station,Clear,7,30,38,Medium
2023-04-22 15:21:00,15,Saturday,1,127K,Hitech City,Clear,10,24,8,Low
2023-12-07 23:44:00,23,Thursday,0,47L,Gachibowli,Clear,3,16,18,Low
2023-03-28 20:34:00,20,Tuesday,0,5K,Jubilee Hills Checkpost,Clear,9,44,36,Medium
2023-04-01 12:31:00,12,Saturday,1,5K,LB Nagar,Clear,9,19,16,Low
2023-01-27 19:55:00,19,Friday,0,218,Ameerpet,Clear,9,37,53,Medium
2023-03-08 00:31:00,0,Wednesday,0,9X,Mehdipatnam,Rainy,3,36,36,Medium
2023-11-20 13:18:00,13,Monday,0,127K,Charminar,Rainy,5,6,15,Low
2023-09-13 19:37:00,19,Wednesday,0,218,Secunderabad Station,Clear,4,112,76,High
2023-10-20 13:20:00,13,Friday,0,127K,Charminar,Clear,7,22,19,Low
2023-08-25 22:47:00,22,Friday,0,218,Koti,Clear,4,8,11,Low
2023-07-03 17:58:00,17,Monday,0,9X,SR Nagar,Clear,7,30,49,Medium
2023-07-16 13:02:00,13,Sunday,1,218,SR Nagar,Clear,7,10,21,Low
2023-05-07 12:10:00,12,Sunday,1,127K,Gachibowli,Clear,6,13,9,Low
2023-05-15 04:26:00,4,Monday,0,5K,Koti,Clear,9,24,12,Low
2023-04-11 01:03:00,1,Tuesday,0,127K,Gachibowli,Rainy,8,17,14,Low
2023-10-22 04:02:00,4,Sunday,1,10H,LB Nagar,Rainy,4,9,10,Low
2023-03-20 21:33:00,21,Monday,0,47L,Jubilee Hills Checkpost,Rainy,6,28,50,Medium
2023-12-05 13:05:00,13,Tuesday,0,47L,Mehdipatnam,Clear,9,10,6,Low
2023-10-15 16:59:00,16,Sunday,1,10H,LB Nagar,Clear,11,22,9,Low
2023-07-17 10:54:00,10,Monday,0,47L,Madhapur,Clear,11,119,64,High
2023-10-20 18:54:00,18,Friday,0,47L,SR Nagar,Clear,5,37,32,Medium
2023-05-08 02:43:00,2,Monday,0,9X,Jubilee Hills Checkpost,Clear,3,7,17,Low
2023-04-15 13:35:00,13,Saturday,1,5K,LB Nagar,Clear,11,14,20,Low
2023-03-29 02:38:00,2,Wednesday,0,5K,Ameerpet,Clear,10,8,19,Low
2023-07-03 16:48:00,16,Monday,0,127K,Charminar,Rainy,9,19,6,Low
2023-05-15 07:12:00,7,Monday,0,10H,Koti,Rainy,8,16,7,Low
2023-10-11 12:48:00,12,Wednesday,0,218,SR Nagar,Clear,9,19,24,Low
2023-03-12 23:59:00,23,Sunday,1,127K,Jubilee Hills Checkpost,Clear,11,14,22,Low
2023-08-18 06:50:00,6,Friday,0,127K,Ameerpet,Clear,8,16,24,Low
2023-03-26 11:48:00,11,Sunday,1,127K,Koti,Clear,5,46,49,Medium
2023-10-18 18:54:00,18,Wednesday,0,127K,Madhapur,Clear,5,163,82,High
2023-05-07 08:28:00,8,Sunday,1,5K,Uppal,Rainy,6,45,34,Medium
2023-12-04 06:22:00,6,Monday,0,218,Hitech City,Clear,10,7,27,Low
2023-08-07 02:23:00,2,Monday,0,127K,Jubilee Hills Checkpost,Clear,11,11,15,Low
2023-04-20 20:15:00,20,Thursday,0,5K,Ameerpet,Clear,10,42,52,Medium
2023-06-23 12:37:00,12,Friday,0,127K,Koti,Clear,4,7,7,Low
2023-04-06 01:57:00,1,Thursday,0,47L,Koti,Clear,6,19,13,Low
2023-06-01 05:30:00,5,Thursday,0,127K,LB Nagar,Rainy,6,6,11,Low
2023-08-25 04:13:00,4,Friday,0,10H,Gachibowli,Clear,4,19,27,Low
2023-08-06 13:35:00,13,Sunday,1,10H,LB Nagar,Clear,10,17,6,Low
2023-02-04 14:47:00,14,Saturday,1,127K,Ameerpet,Overcast,5,24,19,Low
2023-02-10 17:33:00,17,Friday,0,9X,Secunderabad Station,Clear,4,69,98,High
2023-08-10 08:46:00,8,Thursday,0,47L,Charminar,Clear,9,48,45,Medium
2023-07-21 08:34:00,8,Friday,0,218,Jubilee Hills Checkpost,Clear,3,48,45,Medium
2023-02-24 01:22:00,1,Friday,0,127K,LB Nagar,Rainy,8,12,20,Low
2023-07-09 08:07:00,8,Sunday,1,218,Koti,Clear,5,58,48,Medium
2023-02-28 20:41:00,20,Tuesday,0,47L,Koti,Clear,5,35,32,Medium
2023-10-26 17:52:00,17,Thursday,0,127K,Uppal,Overcast,7,50,51,Medium
2023-12-25 18:37:00,18,Monday,0,9X,Jubilee Hills Checkpost,Rainy,5,25,49,Medium
2023-08-17 07:28:00,7,Thursday,0,5K,Hitech City,Clear,6,15,8,Low
2023-10-07 20:20:00,20,Saturday,1,9X,Hitech City,Rainy,5,42,30,Medium
2023-03-25 13:56:00,13,Saturday,1,9X,Uppal,Clear,9,19,26,Low
2023-05-31 20:28:00,20,Wednesday,0,5K,Banjara Hills,Clear,5,33,37,Medium
2023-01-30 16:07:00,16,Monday,0,5K,SR Nagar,Clear,6,13,28,Low
2023-08-25 12:55:00,12,Friday,0,10H,Charminar,Clear,4,5,19,Low
